,word,tf,abstract,url,date
116122,fight,1.0,"That great war horse of the Chinese-restaurant menu, beef and broccoli, awaits.",https://www.nytimes.com/2018/04/06/dining/what-to-cook-this-weekend-newsletter.html,2018-04-06
116128,farming,1.0,"That great war horse of the Chinese-restaurant menu, beef and broccoli, awaits.",https://www.nytimes.com/2018/04/06/dining/what-to-cook-this-weekend-newsletter.html,2018-04-06
116130,war,1.0,"That great war horse of the Chinese-restaurant menu, beef and broccoli, awaits.",https://www.nytimes.com/2018/04/06/dining/what-to-cook-this-weekend-newsletter.html,2018-04-06
116173,animal,1.0,"That great war horse of the Chinese-restaurant menu, beef and broccoli, awaits.",https://www.nytimes.com/2018/04/06/dining/what-to-cook-this-weekend-newsletter.html,2018-04-06
116192,achievement,1.0,"That great war horse of the Chinese-restaurant menu, beef and broccoli, awaits.",https://www.nytimes.com/2018/04/06/dining/what-to-cook-this-weekend-newsletter.html,2018-04-06
116204,positive_emotion,1.0,"That great war horse of the Chinese-restaurant menu, beef and broccoli, awaits.",https://www.nytimes.com/2018/04/06/dining/what-to-cook-this-weekend-newsletter.html,2018-04-06
116597,money,1.0,Procter & Gamble announced it was moving the bulk of its North American media buying and planning business to Omnicom from Publicis Groupe.,https://www.nytimes.com/2015/12/08/business/media/procter-gamble-the-worlds-biggest-advertiser-switches-agencies.html,2015-12-08
116598,wedding,1.0,Procter & Gamble announced it was moving the bulk of its North American media buying and planning business to Omnicom from Publicis Groupe.,https://www.nytimes.com/2015/12/08/business/media/procter-gamble-the-worlds-biggest-advertiser-switches-agencies.html,2015-12-08
116626,wealthy,1.0,Procter & Gamble announced it was moving the bulk of its North American media buying and planning business to Omnicom from Publicis Groupe.,https://www.nytimes.com/2015/12/08/business/media/procter-gamble-the-worlds-biggest-advertiser-switches-agencies.html,2015-12-08
116654,business,2.0,Procter & Gamble announced it was moving the bulk of its North American media buying and planning business to Omnicom from Publicis Groupe.,https://www.nytimes.com/2015/12/08/business/media/procter-gamble-the-worlds-biggest-advertiser-switches-agencies.html,2015-12-08
116681,celebration,1.0,Procter & Gamble announced it was moving the bulk of its North American media buying and planning business to Omnicom from Publicis Groupe.,https://www.nytimes.com/2015/12/08/business/media/procter-gamble-the-worlds-biggest-advertiser-switches-agencies.html,2015-12-08
116711,meeting,1.0,Procter & Gamble announced it was moving the bulk of its North American media buying and planning business to Omnicom from Publicis Groupe.,https://www.nytimes.com/2015/12/08/business/media/procter-gamble-the-worlds-biggest-advertiser-switches-agencies.html,2015-12-08
116716,shopping,1.0,Procter & Gamble announced it was moving the bulk of its North American media buying and planning business to Omnicom from Publicis Groupe.,https://www.nytimes.com/2015/12/08/business/media/procter-gamble-the-worlds-biggest-advertiser-switches-agencies.html,2015-12-08
116729,valuable,1.0,Procter & Gamble announced it was moving the bulk of its North American media buying and planning business to Omnicom from Publicis Groupe.,https://www.nytimes.com/2015/12/08/business/media/procter-gamble-the-worlds-biggest-advertiser-switches-agencies.html,2015-12-08
116743,economics,1.0,Procter & Gamble announced it was moving the bulk of its North American media buying and planning business to Omnicom from Publicis Groupe.,https://www.nytimes.com/2015/12/08/business/media/procter-gamble-the-worlds-biggest-advertiser-switches-agencies.html,2015-12-08
116756,party,1.0,Procter & Gamble announced it was moving the bulk of its North American media buying and planning business to Omnicom from Publicis Groupe.,https://www.nytimes.com/2015/12/08/business/media/procter-gamble-the-worlds-biggest-advertiser-switches-agencies.html,2015-12-08
116773,payment,1.0,Procter & Gamble announced it was moving the bulk of its North American media buying and planning business to Omnicom from Publicis Groupe.,https://www.nytimes.com/2015/12/08/business/media/procter-gamble-the-worlds-biggest-advertiser-switches-agencies.html,2015-12-08
116820,wealthy,1.0,"Four robberies in Middlesex County took place during or just after the Hindu festival of Diwali, when families often have gold jewelry on hand as part of their celebration.",https://www.nytimes.com/2014/12/03/nyregion/home-invasion-stokes-indian-americans-fear-that-spree-may-not-be-over.html,2014-12-03
116863,body,1.0,"Four robberies in Middlesex County took place during or just after the Hindu festival of Diwali, when families often have gold jewelry on hand as part of their celebration.",https://www.nytimes.com/2014/12/03/nyregion/home-invasion-stokes-indian-americans-fear-that-spree-may-not-be-over.html,2014-12-03
116875,celebration,1.0,"Four robberies in Middlesex County took place during or just after the Hindu festival of Diwali, when families often have gold jewelry on hand as part of their celebration.",https://www.nytimes.com/2014/12/03/nyregion/home-invasion-stokes-indian-americans-fear-that-spree-may-not-be-over.html,2014-12-03
116910,shopping,1.0,"Four robberies in Middlesex County took place during or just after the Hindu festival of Diwali, when families often have gold jewelry on hand as part of their celebration.",https://www.nytimes.com/2014/12/03/nyregion/home-invasion-stokes-indian-americans-fear-that-spree-may-not-be-over.html,2014-12-03
116932,fashion,1.0,"Four robberies in Middlesex County took place during or just after the Hindu festival of Diwali, when families often have gold jewelry on hand as part of their celebration.",https://www.nytimes.com/2014/12/03/nyregion/home-invasion-stokes-indian-americans-fear-that-spree-may-not-be-over.html,2014-12-03
116941,clothing,1.0,"Four robberies in Middlesex County took place during or just after the Hindu festival of Diwali, when families often have gold jewelry on hand as part of their celebration.",https://www.nytimes.com/2014/12/03/nyregion/home-invasion-stokes-indian-americans-fear-that-spree-may-not-be-over.html,2014-12-03
116950,party,1.0,"Four robberies in Middlesex County took place during or just after the Hindu festival of Diwali, when families often have gold jewelry on hand as part of their celebration.",https://www.nytimes.com/2014/12/03/nyregion/home-invasion-stokes-indian-americans-fear-that-spree-may-not-be-over.html,2014-12-03
116971,feminine,1.0,"Four robberies in Middlesex County took place during or just after the Hindu festival of Diwali, when families often have gold jewelry on hand as part of their celebration.",https://www.nytimes.com/2014/12/03/nyregion/home-invasion-stokes-indian-americans-fear-that-spree-may-not-be-over.html,2014-12-03
117052,reading,2.0,"With the debuts of the E! series “Botched” and the Lifetime series “Abby’s Studio Rescue,” the Fix-It TV genre is growing.",https://www.nytimes.com/2014/06/24/arts/television/botched-and-abbys-studio-rescue-begin-on-tuesday.html,2014-06-23
117175,musical,1.0,"With the debuts of the E! series “Botched” and the Lifetime series “Abby’s Studio Rescue,” the Fix-It TV genre is growing.",https://www.nytimes.com/2014/06/24/arts/television/botched-and-abbys-studio-rescue-begin-on-tuesday.html,2014-06-23
117416,art,1.0,Swaddle blankets are increasingly becoming ways for new mothers to make design statements.,https://www.nytimes.com/2013/09/19/fashion/swaddle-blankets-babys-own-fashion-statement.html,2013-09-18
117437,hipster,1.0,Swaddle blankets are increasingly becoming ways for new mothers to make design statements.,https://www.nytimes.com/2013/09/19/fashion/swaddle-blankets-babys-own-fashion-statement.html,2013-09-18
117931,negative_emotion,1.0,"You can get anything you want in either city, as long as you know the right person.",https://india.blogs.nytimes.com/2013/02/05/the-mumbainew-york-photo-project-meet-the-wallas/,2013-02-05
117977,government,1.0,Benjamín Ávila’s film is a semiautobiographical story about a 12-year-old being raised in the late 1970s in Argentina by activists opposed to the ruling military junta.,https://www.nytimes.com/2013/01/11/movies/clandestine-childhood-directed-by-benjamin-avila.html,2013-01-10
117983,royalty,1.0,Benjamín Ávila’s film is a semiautobiographical story about a 12-year-old being raised in the late 1970s in Argentina by activists opposed to the ruling military junta.,https://www.nytimes.com/2013/01/11/movies/clandestine-childhood-directed-by-benjamin-avila.html,2013-01-10
118022,reading,1.0,Benjamín Ávila’s film is a semiautobiographical story about a 12-year-old being raised in the late 1970s in Argentina by activists opposed to the ruling military junta.,https://www.nytimes.com/2013/01/11/movies/clandestine-childhood-directed-by-benjamin-avila.html,2013-01-10
118023,worship,1.0,Benjamín Ávila’s film is a semiautobiographical story about a 12-year-old being raised in the late 1970s in Argentina by activists opposed to the ruling military junta.,https://www.nytimes.com/2013/01/11/movies/clandestine-childhood-directed-by-benjamin-avila.html,2013-01-10
118024,leader,1.0,Benjamín Ávila’s film is a semiautobiographical story about a 12-year-old being raised in the late 1970s in Argentina by activists opposed to the ruling military junta.,https://www.nytimes.com/2013/01/11/movies/clandestine-childhood-directed-by-benjamin-avila.html,2013-01-10
